Id,CreationStamp,Dataset,Description,Ch_0_0,Ch_0_1,Ch_0_2,Ch_0_3,Ch_0_4,Ch_0_5,Ch_0_6,Ch_0_7,Ch_0_8,Ch_0_9,Ch_0_10,Ch_0_11,Ch_0_12,Ch_0_13,Ch_0_14,Ch_0_15,Ch_0_16,Ch_0_17,Ch_1_0,Ch_1_1,Ch_1_2,Ch_1_3,Ch_1_4,Ch_1_5,Ch_1_6,Ch_1_7,Ch_1_8,Ch_1_9,Ch_1_10,Ch_1_11,Ch_1_12,Ch_1_13,Ch_1_14,Ch_1_15,Ch_1_16,Ch_1_17
1886,2019-10-25 08:47:02Z,Chm157n,Spectrum2,120.0167,96.20383,552.9349,2194.697,1460.72,3538.714,393.9145,1001.362,1362.466,223.0102,3850.442,49.89608,4617.679,34.3824,5793.547,38.02448,9554.396,46.23627,2006.905,24.48042,1092.87,249.3797,788.0703,109.2199,237.4066,389.5474,213.7727,618.8594,705.7689,663.842,425.3839,579.8654,114.6119,184.2907,108.0223,133.3249
1887,2019-10-25 08:47:13Z,Chm157n,Spectrum3,120.9692,96.20383,556.722,2185.229,1471.584,3544.64,394.8895,1005.262,1367.515,223.0102,3878.077,49.89608,4655.131,34.3824,5870.172,38.60061,9597.33,46.23627,2022.083,24.48042,1093.787,245.7123,792.0662,111.4398,237.4066,392.8911,214.6045,621.3549,710.1363,705.7689,429.8616,577.6265,115.2631,189.5004,107.0492,136.2444
1888,2019-10-25 08:47:20Z,Chm157n,Spectrum4,120.9692,96.20383,558.6157,2195.644,1469.608,3574.269,398.7897,1005.262,1382.663,224.6933,3911.853,49.12845,4629.344,34.3824,5852.313,38.60061,9563.203,46.23627,2028.937,24.48042,1083.701,245.7123,788.9583,109.2199,236.5706,395.399,213.7727,622.1866,704.8954,683.932,424.2644,557.4767,115.9143,205.1292,109.9687,126.5126
1889,2019-10-25 08:47:29Z,Chm157n,Spectrum5,120.9692,98.10886,555.7753,2213.633,1476.522,3564.393,395.8646,1011.112,1376.772,223.0102,3898.803,49.89608,4618.292,34.3824,5799.309,38.60061,9642.465,46.23627,2001.03,24.48042,1080.951,252.1302,784.9625,111.4398,236.5706,393.7271,211.2773,626.3456,707.5159,705.7689,430.981,584.3431,113.9607,188.8491,107.0492,132.3517
1890,2019-10-25 08:47:43Z,Chm157n,Spectrum6,120.9692,96.20383,556.722,2199.431,1478.497,3558.467,397.8146,991.6115,1374.248,223.0102,3913.388,49.12845,4644.079,34.3824,5862.683,38.60061,9622.649,46.23627,2034.813,24.48042,1080.951,245.7123,788.5143,109.6639,236.5706,396.2349,212.9409,625.5139,708.3893,691.7933,427.6227,555.2379,115.2631,209.0365,108.9955,126.5126
1891,2019-10-25 08:47:52Z,Chm157n,Spectrum7,120.9692,99.06138,556.722,2250.558,1474.547,3591.059,396.8396,1021.838,1378.455,228.0595,3911.853,49.89608,4629.344,34.3824,5858.074,38.60061,9640.264,46.23627,2024.041,24.48042,1083.701,245.7123,789.8463,111.8838,238.2425,387.8755,215.4363,620.5231,714.5037,692.6667,432.1005,556.3574,114.6119,210.9901,108.0223,128.459
1892,2019-10-25 08:47:59Z,Chm157n,Spectrum8,120.0167,95.25132,552.9349,2199.431,1468.621,3570.319,394.8895,1009.162,1372.565,225.5348,3900.339,49.12845,4687.057,34.99637,5924.905,39.17673,9705.214,47.33714,2044.115,24.48042,1082.785,246.6292,793.8421,113.6597,237.4066,409.6099,213.7727,636.3273,711.0098,676.0707,429.8616,613.4483,116.5655,197.966,109.9687,144.0298
1893,2019-10-25 08:48:07Z,Chm157n,Spectrum9,121.9217,98.10886,564.2965,2242.984,1485.411,3577.232,399.7647,1027.688,1391.92,228.0595,3932.579,49.12845,4666.796,34.3824,5880.543,38.60061,9675.491,46.23627,2029.917,24.48042,1080.034,242.9618,796.506,113.6597,237.4066,396.2349,215.4363,628.0093,710.1363,663.842,424.2644,596.6569,115.9143,192.7564,109.9687,141.1103
1894,2019-10-25 08:48:15Z,Chm157n,Spectrum10,120.0167,95.25132,555.7753,2184.282,1472.571,3571.306,396.8396,1015.987,1377.614,225.5348,3902.641,49.12845,4637.939,34.3824,5842.519,38.60061,9657.877,46.23627,2016.697,24.48042,1084.618,238.3776,789.4023,113.2157,237.4066,399.5787,214.6045,631.3365,711.0098,662.9686,427.6227,607.8512,114.6119,197.3148,107.0492,142.0834
1895,2019-10-25 08:49:40Z,Chm158n,Spectrum1,133.3519,55.24577,275.5206,238.5952,498.7582,315.0572,232.0585,381.239,1215.195,160.7357,4112.205,55.26951,5229.194,28.85665,7267.284,38.02448,12870.2,67.15269,2222.822,19.09473,942.5085,359.4001,992.3027,121.2074,184.7424,569.2742,229.5769,876.7176,906.6685,876.9703,592.1791,830.618,135.4504,244.2015,139.1639,164.4664
