,n_comp,condition,sens,spec,Anomaly,sens_variance,spec_variance
178,2.0,0.3,0.0,1.0,Nitrite_a,0.0,0.0
179,2.0,0.3,0.0,1.0,Urobilinogen_a,0.0,0.0
180,3.0,0.01,0.6325321880415137,0.5976805833045609,Protein_a,0.01916106631604226,0.00375232178147064
181,3.0,0.01,0.0,0.0,Bilirubin_a,0.0,0.0
182,3.0,0.01,0.009523809523809523,0.7986098560300616,Glucose_a,0.0004535147392290249,0.022380210935204144
183,3.0,0.01,0.6622172784575454,0.722720993798134,Ketones_a,0.11294041402516894,0.004115727852563146
184,3.0,0.01,1.0,0.7139756331899773,Nitrite_a,0.0,0.0017972045831145137
185,3.0,0.01,0.8,0.7307205522022466,Urobilinogen_a,0.075,0.0017118514963797105
186,3.0,0.02,0.6326037106524911,0.847365785381027,Protein_a,0.06321711736223855,0.0021037081704267705
187,3.0,0.02,0.0,0.0,Bilirubin_a,0.0,0.0
188,3.0,0.02,0.0,1.0,Glucose_a,0.0,0.0
189,3.0,0.02,0.06666666666666667,0.9688757510040762,Ketones_a,0.022222222222222223,0.0005078219207686027
190,3.0,0.02,0.93,0.9261377172541545,Nitrite_a,0.024499999999999994,0.0011694884189825518
191,3.0,0.02,0.0,0.9809192250845135,Urobilinogen_a,0.0,0.00014555890711152183
192,3.0,0.03,0.29036004645760743,0.9297785616675764,Protein_a,0.04053574632311778,0.0012396681409938641
193,3.0,0.03,0.0,0.0,Bilirubin_a,0.0,0.0
194,3.0,0.03,0.0,1.0,Glucose_a,0.0,0.0
195,3.0,0.03,0.0,0.9936620681860096,Ketones_a,0.0,8.186939109172401e-05
196,3.0,0.03,0.68,0.9469992890332659,Nitrite_a,0.087,0.0003789517482237185
197,3.0,0.03,0.0,0.9975990396158464,Urobilinogen_a,0.0,2.8823053831376743e-05
198,3.0,0.04,0.45534745447788927,0.9750125036102093,Protein_a,0.05061166828304873,0.0005206780499869965
199,3.0,0.04,0.0,0.0,Bilirubin_a,0.0,0.0
200,3.0,0.04,0.0,1.0,Glucose_a,0.0,0.0
201,3.0,0.04,0.0,0.9985221674876847,Ketones_a,0.0,1.0919944672280466e-05
202,3.0,0.04,0.01,0.956713127513367,Nitrite_a,0.0005,0.0003163012847093192
203,3.0,0.04,0.0,0.999035562540015,Urobilinogen_a,0.0,2.4680544531602497e-06
204,3.0,0.05,0.28699346405228754,0.9765061776919121,Protein_a,0.02706557307018668,0.00019836674090149316
205,3.0,0.05,0.0,0.0,Bilirubin_a,0.0,0.0
206,3.0,0.05,0.0,1.0,Glucose_a,0.0,0.0
207,3.0,0.05,0.0,0.9975460122699387,Ketones_a,0.0,3.0110278896458477e-05
208,3.0,0.05,0.01,0.9656474897704953,Nitrite_a,0.0005,0.0004103105624889918
209,3.0,0.05,0.0,1.0,Urobilinogen_a,0.0,0.0
210,3.0,0.06,0.39944444444444444,0.9759819679611745,Protein_a,0.0224320987654321,0.00035778744295013624
211,3.0,0.06,0.0,0.0,Bilirubin_a,0.0,0.0
212,3.0,0.06,0.0,1.0,Glucose_a,0.0,0.0
213,3.0,0.06,0.0,0.9990243902439024,Ketones_a,0.0,4.7590719809637205e-06
214,3.0,0.06,0.0,0.9822193619000364,Nitrite_a,0.0,0.0002030193636044483
215,3.0,0.06,0.0,1.0,Urobilinogen_a,0.0,0.0
216,3.0,0.07,0.3313445903689806,0.983175048036324,Protein_a,0.014631772574400586,0.0002430612391296
217,3.0,0.07,0.0,0.0,Bilirubin_a,0.0,0.0
218,3.0,0.07,0.0,1.0,Glucose_a,0.0,0.0
219,3.0,0.07,0.0,0.9975460122699387,Ketones_a,0.0,3.0110278896458477e-05
220,3.0,0.07,0.0,0.9869204835623944,Nitrite_a,0.0,0.00021731447827460983
221,3.0,0.07,0.0,1.0,Urobilinogen_a,0.0,0.0
222,3.0,0.08,0.1884782608695652,0.9851169825478436,Protein_a,0.011315926275992438,5.8969342148506695e-05
223,3.0,0.08,0.0,0.0,Bilirubin_a,0.0,0.0
224,3.0,0.08,0.0,1.0,Glucose_a,0.0,0.0
225,3.0,0.08,0.0,1.0,Ketones_a,0.0,0.0
226,3.0,0.08,0.0,0.9821061907405333,Nitrite_a,0.0,0.00027501571780463066
227,3.0,0.08,0.0,1.0,Urobilinogen_a,0.0,0.0
228,3.0,0.09,0.249010989010989,0.9910336239103362,Protein_a,0.021570824779615992,0.0004019795009064692
229,3.0,0.09,0.0,0.0,Bilirubin_a,0.0,0.0
230,3.0,0.09,0.0,1.0,Glucose_a,0.0,0.0
231,3.0,0.09,0.0,1.0,Ketones_a,0.0,0.0
232,3.0,0.09,0.0,0.9854303968196476,Nitrite_a,0.0,0.000401948484568503
233,3.0,0.09,0.0,1.0,Urobilinogen_a,0.0,0.0
234,3.0,0.1,0.1922222222222222,0.986148339452859,Protein_a,0.013948302469135802,1.0884207326170464e-05
235,3.0,0.1,0.0,0.0,Bilirubin_a,0.0,0.0
236,3.0,0.1,0.0,1.0,Glucose_a,0.0,0.0
237,3.0,0.1,0.0,1.0,Ketones_a,0.0,0.0
238,3.0,0.1,0.0,0.9805916012720278,Nitrite_a,0.0,0.0002025267874186482
239,3.0,0.1,0.0,1.0,Urobilinogen_a,0.0,0.0
240,3.0,0.11000000000000001,0.18608207510646535,0.992622940898803,Protein_a,0.011039197444681709,0.00012081175017123917
241,3.0,0.11000000000000001,0.0,0.0,Bilirubin_a,0.0,0.0
242,3.0,0.11000000000000001,0.0,1.0,Glucose_a,0.0,0.0
243,3.0,0.11000000000000001,0.0,1.0,Ketones_a,0.0,0.0
244,3.0,0.11000000000000001,0.0,0.9927739840227335,Nitrite_a,0.0,0.00011609226531175995
245,3.0,0.11000000000000001,0.0,1.0,Urobilinogen_a,0.0,0.0
246,3.0,0.12,0.13949579831932774,0.9925618284226163,Protein_a,0.038471859331968075,4.610773453624178e-05
247,3.0,0.12,0.0,0.0,Bilirubin_a,0.0,0.0
248,3.0,0.12,0.0,1.0,Glucose_a,0.0,0.0
249,3.0,0.12,0.0,1.0,Ketones_a,0.0,0.0
250,3.0,0.12,0.0,0.9927797346757877,Nitrite_a,0.0,4.344425781860886e-05
251,3.0,0.12,0.0,1.0,Urobilinogen_a,0.0,0.0
252,3.0,0.13,0.02,0.9975278121137207,Protein_a,0.002,3.055856472533216e-05
253,3.0,0.13,0.0,0.0,Bilirubin_a,0.0,0.0
254,3.0,0.13,0.0,1.0,Glucose_a,0.0,0.0
255,3.0,0.13,0.0,1.0,Ketones_a,0.0,0.0
256,3.0,0.13,0.0,0.9903815690402487,Nitrite_a,0.0,0.00010079798855816216
257,3.0,0.13,0.0,1.0,Urobilinogen_a,0.0,0.0
258,3.0,0.14,0.0,0.989848384670147,Protein_a,0.0,0.00025631734713949146
259,3.0,0.14,0.0,0.0,Bilirubin_a,0.0,0.0
260,3.0,0.14,0.0,1.0,Glucose_a,0.0,0.0
261,3.0,0.14,0.0,1.0,Ketones_a,0.0,0.0
262,3.0,0.14,0.0,0.9947098688621224,Nitrite_a,0.0,3.806350822022045e-05
263,3.0,0.14,0.0,1.0,Urobilinogen_a,0.0,0.0
264,3.0,0.15,0.0047619047619047615,0.9901111805183932,Protein_a,0.00011337868480725623,0.00010733558320338946
265,3.0,0.15,0.0,0.0,Bilirubin_a,0.0,0.0
266,3.0,0.15,0.0,1.0,Glucose_a,0.0,0.0
267,3.0,0.15,0.0,1.0,Ketones_a,0.0,0.0
268,3.0,0.15,0.0,0.9973683829889406,Nitrite_a,0.0,2.739493919192382e-05
269,3.0,0.15,0.0,1.0,Urobilinogen_a,0.0,0.0
270,3.0,0.16,0.04051282051282051,0.9913671208955581,Protein_a,0.0018282380013149243,3.0492971419958063e-05
271,3.0,0.16,0.0,0.0,Bilirubin_a,0.0,0.0
272,3.0,0.16,0.0,1.0,Glucose_a,0.0,0.0
273,3.0,0.16,0.0,1.0,Ketones_a,0.0,0.0
274,3.0,0.16,0.0,0.998547215496368,Nitrite_a,0.0,1.0552914069965718e-05
275,3.0,0.16,0.0,1.0,Urobilinogen_a,0.0,0.0
276,3.0,0.17,0.01,0.9925711521777518,Protein_a,0.0005,4.5990445391229064e-05
277,3.0,0.17,0.0,0.0,Bilirubin_a,0.0,0.0
278,3.0,0.17,0.0,1.0,Glucose_a,0.0,0.0
279,3.0,0.17,0.0,1.0,Ketones_a,0.0,0.0
280,3.0,0.17,0.0,0.9954326923076924,Nitrite_a,0.0,3.929363905325433e-05
281,3.0,0.17,0.0,1.0,Urobilinogen_a,0.0,0.0
282,3.0,0.18,0.058780487804878045,0.9900958971549241,Protein_a,0.01117816775728733,0.00010762044298382379
283,3.0,0.18,0.0,0.0,Bilirubin_a,0.0,0.0
284,3.0,0.18,0.0,1.0,Glucose_a,0.0,0.0
285,3.0,0.18,0.0,1.0,Ketones_a,0.0,0.0
286,3.0,0.18,0.0,0.9939612578711735,Nitrite_a,0.0,3.659881669342274e-05
287,3.0,0.18,0.0,1.0,Urobilinogen_a,0.0,0.0
288,3.0,0.19,0.0,0.9950617283950617,Protein_a,0.0,4.572473708276218e-05
289,3.0,0.19,0.0,0.0,Bilirubin_a,0.0,0.0
290,3.0,0.19,0.0,1.0,Glucose_a,0.0,0.0
291,3.0,0.19,0.0,1.0,Ketones_a,0.0,0.0
292,3.0,0.19,0.0,0.9997584541062802,Nitrite_a,0.0,2.917220938645035e-07
293,3.0,0.19,0.0,1.0,Urobilinogen_a,0.0,0.0
294,3.0,0.2,0.0,0.9925650481511109,Protein_a,0.0,4.606554205287125e-05
295,3.0,0.2,0.0,0.0,Bilirubin_a,0.0,0.0
296,3.0,0.2,0.0,1.0,Glucose_a,0.0,0.0
297,3.0,0.2,0.0,1.0,Ketones_a,0.0,0.0
298,3.0,0.2,0.0,1.0,Nitrite_a,0.0,0.0
299,3.0,0.2,0.0,1.0,Urobilinogen_a,0.0,0.0
300,3.0,0.21000000000000002,0.005128205128205128,0.9900774784361779,Protein_a,0.00013149243918474687,0.00010792578630959931
301,3.0,0.21000000000000002,0.0,0.0,Bilirubin_a,0.0,0.0
302,3.0,0.21000000000000002,0.0,1.0,Glucose_a,0.0,0.0
303,3.0,0.21000000000000002,0.0,1.0,Ketones_a,0.0,0.0
304,3.0,0.21000000000000002,0.0,1.0,Nitrite_a,0.0,0.0
